name,gender,ethnicity,quality,call,city,jobs,experience,honors,volunteer,military,holes,school,email,computer,special,college,minimum,equal,wanted,requirements,reqexp,reqcomm,reqeduc,reqcomp,reqorg,industry
Tanisha,female,afam,low,no,chicago,2,4,no,no,no,no,yes,no,yes,no,yes,some,no,secretary,yes,yes,no,no,yes,no,unknown
Aisha,female,afam,high,no,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,none,no,manager,yes,no,no,no,no,no,business/personal services
Anne,female,cauc,high,no,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,1,no,retail sales,yes,yes,no,no,no,no,trade
Anne,female,cauc,high,no,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,none,no,manager,yes,no,no,no,no,no,business/personal services
Brad,male,cauc,low,no,boston,3,7,no,no,no,yes,no,no,no,no,yes,1,no,retail sales,yes,yes,no,no,no,no,trade
Brendan,male,cauc,low,no,boston,4,6,no,no,no,no,yes,no,yes,no,yes,5,no,other,yes,yes,no,no,no,no,manufacturing
Brett,male,cauc,low,no,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,no,manager,yes,no,no,no,no,no,business/personal services
Brett,male,cauc,low,no,boston,5,26,no,no,no,no,no,no,no,no,yes,2,no,manager,yes,yes,no,no,no,no,business/personal services
Brett,male,cauc,high,no,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,none,no,retail sales,yes,no,no,no,no,no,business/personal services
Ebony,female,afam,low,no,boston,5,8,no,no,no,no,yes,no,yes,no,yes,some,no,other,yes,no,yes,no,no,no,transport/communication
Ebony,female,afam,low,no,boston,4,8,no,no,no,no,no,no,yes,no,yes,2,no,manager,yes,yes,no,no,no,no,business/personal services
Geoffrey,male,cauc,low,no,boston,4,8,no,no,no,no,yes,no,no,no,yes,some,no,other,yes,no,yes,no,no,no,transport/communication
Greg,male,cauc,high,no,boston,6,18,no,yes,no,no,no,no,yes,no,yes,2,no,manager,yes,yes,no,no,no,no,business/personal services
Hakim,male,afam,low,no,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,no,retail sales,yes,no,no,no,no,no,business/personal services
Hakim,male,afam,high,no,boston,4,14,no,yes,no,no,yes,no,yes,yes,yes,2,no,manager,yes,yes,no,no,no,no,business/personal services
Jay,male,cauc,high,no,boston,4,14,no,yes,no,no,yes,no,yes,yes,yes,7,no,manager,yes,yes,no,no,no,no,business/personal services
Jermaine,male,afam,low,no,boston,4,8,no,no,no,no,no,no,yes,no,yes,7,no,manager,yes,yes,no,no,no,no,business/personal services
Jill,female,cauc,high,no,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,none,yes,other,no,no,no,no,no,no,unknown
Kareem,male,afam,low,no,boston,3,7,no,no,no,yes,no,no,no,no,yes,5,no,other,yes,yes,no,no,no,no,manufacturing
Keisha,female,afam,high,no,boston,6,18,no,yes,no,no,no,no,yes,no,yes,7,no,manager,yes,yes,no,no,no,no,business/personal services
Kenya,female,afam,high,no,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,1,no,retail sales,yes,yes,no,no,no,no,trade
Kristen,female,cauc,low,no,boston,4,6,no,no,no,no,yes,no,yes,no,yes,none,yes,other,no,no,no,no,no,no,unknown
Lakisha,female,afam,high,no,boston,2,10,no,yes,no,yes,no,yes,yes,no,yes,some,no,other,yes,no,yes,no,no,no,transport/communication
Latonya,female,afam,low,no,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,yes,other,no,no,no,no,no,no,unknown
Latonya,female,afam,high,no,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,5,no,other,yes,yes,no,no,no,no,manufacturing
Leroy,male,afam,high,no,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,none,yes,other,no,no,no,no,no,no,unknown
Leroy,male,afam,high,no,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,none,no,retail sales,yes,no,no,no,no,no,business/personal services
Matthew,male,cauc,high,no,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,5,no,other,yes,yes,no,no,no,no,manufacturing
Neil,male,cauc,low,no,boston,5,26,no,no,no,no,no,no,no,no,yes,7,no,manager,yes,yes,no,no,no,no,business/personal services
Sarah,female,cauc,high,no,boston,6,8,no,yes,no,no,no,yes,no,no,yes,some,no,other,yes,no,yes,no,no,no,transport/communication
Todd,male,cauc,low,no,boston,4,6,no,no,no,no,yes,no,yes,no,yes,none,no,retail sales,yes,no,no,no,no,no,business/personal services
Tremayne,male,afam,low,no,boston,4,6,no,no,no,no,yes,no,yes,no,yes,none,no,manager,yes,no,no,no,no,no,business/personal services
Tyrone,male,afam,low,no,boston,4,6,no,no,no,no,yes,no,yes,no,yes,1,no,retail sales,yes,yes,no,no,no,no,trade
Ebony,female,afam,low,no,boston,2,1,no,no,no,yes,no,no,yes,yes,no,none,no,secretary,yes,no,no,no,yes,no,finance/insurance/real estate
Latonya,female,afam,high,no,boston,4,16,no,no,no,yes,no,yes,yes,yes,no,none,no,secretary,yes,no,no,no,yes,no,finance/insurance/real estate
Meredith,female,cauc,high,no,boston,5,26,yes,yes,no,yes,yes,yes,yes,yes,no,none,no,secretary,yes,no,no,no,yes,no,finance/insurance/real estate
Sarah,female,cauc,low,no,boston,2,2,no,no,no,yes,no,no,yes,yes,no,none,no,secretary,yes,no,no,no,yes,no,finance/insurance/real estate
Ebony,female,afam,low,no,boston,5,4,no,no,no,yes,no,no,yes,yes,no,none,no,secretary,yes,no,no,no,yes,no,business/personal services
Kristen,female,cauc,high,yes,boston,3,8,yes,yes,no,yes,no,yes,yes,yes,yes,none,no,secretary,yes,no,no,no,yes,no,business/personal services
Meredith,female,cauc,low,yes,boston,3,4,no,no,no,yes,no,no,yes,yes,no,none,no,secretary,yes,no,no,no,yes,no,business/personal services
Tanisha,female,afam,high,yes,boston,5,9,no,yes,no,yes,no,yes,yes,yes,yes,none,no,secretary,yes,no,no,no,yes,no,business/personal services
Emily,female,cauc,high,no,boston,3,4,no,yes,no,yes,yes,yes,yes,yes,no,none,no,office support,yes,no,no,no,yes,no,business/personal services
Keisha,female,afam,high,no,boston,1,5,no,yes,no,no,yes,yes,yes,yes,yes,none,no,office support,yes,no,no,no,yes,no,business/personal services
Lakisha,female,afam,low,no,boston,6,7,no,no,no,yes,no,no,yes,yes,yes,none,no,office support,yes,no,no,no,yes,no,business/personal services
Meredith,female,cauc,low,no,boston,2,2,no,no,no,yes,no,no,yes,yes,no,none,no,office support,yes,no,no,no,yes,no,business/personal services
Aisha,female,afam,low,no,boston,3,4,no,no,no,yes,no,no,yes,yes,no,none,no,office support,no,no,no,no,no,no,business/personal services
Anne,female,cauc,low,yes,boston,6,7,no,no,no,yes,no,no,no,yes,yes,none,no,office support,no,no,no,no,no,no,business/personal services
Carrie,female,cauc,high,yes,boston,1,5,no,yes,no,no,yes,yes,yes,yes,yes,none,no,office support,no,no,no,no,no,no,business/personal services
Latoya,female,afam,high,no,boston,3,4,no,yes,no,yes,yes,yes,yes,yes,no,none,no,office support,no,no,no,no,no,no,business/personal services
Jill,female,cauc,low,no,boston,4,11,no,no,no,yes,no,no,yes,yes,yes,some,yes,supervisor,yes,yes,no,yes,yes,no,health/education/social services
Lakisha,female,afam,low,no,boston,5,13,no,no,no,yes,no,yes,yes,yes,no,some,yes,supervisor,yes,yes,no,yes,yes,no,health/education/social services
Sarah,female,cauc,high,no,boston,5,14,no,yes,no,yes,no,yes,yes,no,yes,some,yes,supervisor,yes,yes,no,yes,yes,no,health/education/social services
Tamika,female,afam,high,no,boston,4,13,no,yes,no,yes,no,yes,yes,yes,yes,some,yes,supervisor,yes,yes,no,yes,yes,no,health/education/social services
Allison,female,cauc,low,no,boston,5,4,no,no,no,yes,no,no,yes,yes,no,none,no,manager,yes,no,no,no,yes,no,business/personal services
Emily,female,cauc,high,no,boston,5,19,no,yes,no,no,no,yes,no,no,no,none,no,manager,yes,no,no,no,yes,no,business/personal services
Kenya,female,afam,low,no,boston,3,7,no,no,no,yes,yes,no,yes,yes,no,none,no,manager,yes,no,no,no,yes,no,business/personal services
Latoya,female,afam,high,no,boston,6,16,no,yes,no,no,yes,yes,yes,yes,no,none,no,manager,yes,no,no,no,yes,no,business/personal services
Allison,female,cauc,low,no,boston,5,13,no,no,no,yes,yes,no,yes,yes,no,none,no,secretary,no,no,no,no,no,no,health/education/social services
Anne,female,cauc,high,no,boston,4,13,no,yes,no,yes,no,yes,yes,yes,yes,none,no,secretary,no,no,no,no,no,no,health/education/social services
Lakisha,female,afam,high,no,boston,5,14,no,yes,no,yes,no,yes,yes,no,yes,none,no,secretary,no,no,no,no,no,no,health/education/social services
Tamika,female,afam,low,no,boston,3,7,no,no,no,yes,yes,no,yes,yes,no,none,no,secretary,no,no,no,no,no,no,health/education/social services
Kristen,female,cauc,high,yes,boston,2,6,no,yes,no,yes,yes,yes,yes,no,yes,none,no,other,no,no,no,no,no,no,unknown
Latonya,female,afam,low,yes,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,no,other,no,no,no,no,no,no,unknown
Neil,male,cauc,low,no,boston,2,6,no,no,no,no,yes,no,no,no,yes,none,no,other,no,no,no,no,no,no,unknown
Tyrone,male,afam,high,no,boston,4,4,no,yes,yes,no,yes,yes,yes,no,yes,none,no,other,no,no,no,no,no,no,unknown
Aisha,female,afam,high,no,chicago,3,5,no,yes,no,no,yes,yes,yes,no,no,none,no,manager,yes,no,yes,no,yes,yes,finance/insurance/real estate
Anne,female,cauc,low,no,chicago,2,9,yes,no,no,yes,no,no,yes,no,yes,none,no,manager,yes,no,yes,no,yes,yes,finance/insurance/real estate
Latoya,female,afam,low,no,chicago,3,4,no,no,no,yes,no,no,yes,no,yes,none,no,manager,yes,no,yes,no,yes,yes,finance/insurance/real estate
Laurie,female,cauc,high,no,chicago,3,2,no,yes,yes,no,yes,yes,yes,no,no,none,no,manager,yes,no,yes,no,yes,yes,finance/insurance/real estate
Brendan,male,cauc,high,no,chicago,4,5,no,yes,no,no,yes,yes,yes,no,yes,some,no,manager,yes,yes,no,no,no,no,manufacturing
Brett,male,cauc,low,no,chicago,2,6,no,no,no,no,no,no,yes,yes,no,some,no,manager,yes,yes,no,no,no,no,manufacturing
Leroy,male,afam,low,no,chicago,5,3,no,no,no,yes,no,no,yes,no,no,some,no,manager,yes,yes,no,no,no,no,manufacturing
Tremayne,male,afam,high,no,chicago,5,3,no,yes,no,yes,yes,yes,yes,no,yes,some,no,manager,yes,yes,no,no,no,no,manufacturing
Anne,female,cauc,low,no,chicago,2,6,no,no,no,no,yes,no,yes,no,yes,some,no,secretary,yes,yes,no,yes,yes,no,health/education/social services
Emily,female,cauc,high,no,chicago,6,4,no,no,no,no,yes,yes,yes,yes,yes,some,no,secretary,yes,yes,no,yes,yes,no,health/education/social services
Keisha,female,afam,high,no,chicago,4,7,no,no,no,no,yes,yes,yes,no,yes,some,no,secretary,yes,yes,no,yes,yes,no,health/education/social services
Latoya,female,afam,low,no,chicago,4,6,no,no,no,yes,no,no,yes,yes,yes,some,no,secretary,yes,yes,no,yes,yes,no,health/education/social services
Kristen,female,cauc,low,no,chicago,4,4,no,no,no,yes,no,no,yes,yes,yes,5,no,supervisor,yes,yes,no,no,yes,no,unknown
Latoya,female,afam,low,no,chicago,2,4,no,no,no,no,yes,no,yes,no,yes,5,no,supervisor,yes,yes,no,no,yes,no,unknown
Sarah,female,cauc,high,no,chicago,4,5,no,yes,no,yes,no,yes,yes,yes,yes,5,no,supervisor,yes,yes,no,no,yes,no,unknown
Tamika,female,afam,high,no,chicago,5,5,no,yes,no,yes,yes,yes,yes,no,yes,5,no,supervisor,yes,yes,no,no,yes,no,unknown
Aisha,female,afam,low,no,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,no,other,yes,no,yes,no,no,no,trade
Aisha,female,afam,high,no,boston,2,10,no,yes,no,yes,no,yes,yes,no,yes,none,no,retail sales,yes,no,no,no,no,no,transport/communication
Allison,female,cauc,low,no,boston,4,6,no,no,no,no,yes,no,yes,no,yes,none,no,other,no,no,no,no,no,no,transport/communication
Allison,female,cauc,high,no,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,3,no,retail sales,yes,yes,no,no,no,no,unknown
Brendan,male,cauc,low,no,boston,5,8,no,no,no,no,yes,no,yes,no,yes,none,no,retail sales,yes,no,no,no,no,no,transport/communication
Brett,male,cauc,low,yes,boston,3,7,no,no,no,yes,no,no,no,no,yes,some,yes,other,yes,yes,no,no,no,no,finance/insurance/real estate
Brett,male,cauc,low,no,boston,4,6,no,no,no,no,yes,no,yes,no,yes,none,no,other,yes,no,yes,no,no,no,trade
Brett,male,cauc,high,no,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,none,no,other,no,no,no,no,no,no,transport/communication
Emily,female,cauc,high,no,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,none,no,other,no,no,no,no,no,no,trade
Jay,male,cauc,high,yes,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,some,yes,other,yes,yes,no,no,no,no,finance/insurance/real estate
Jill,female,cauc,low,no,boston,4,6,no,no,no,no,yes,no,yes,no,yes,none,no,other,no,no,no,no,no,no,trade
Jill,female,cauc,high,no,boston,6,8,no,yes,no,no,no,yes,no,no,yes,none,no,retail sales,yes,no,no,no,no,no,transport/communication
Kareem,male,afam,low,no,boston,4,6,no,no,no,no,yes,no,yes,no,yes,3,no,retail sales,yes,yes,no,no,no,no,unknown
Keisha,female,afam,high,no,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,none,no,other,no,no,no,no,no,no,transport/communication
Lakisha,female,afam,high,no,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,none,no,other,yes,no,yes,no,no,no,trade
Latonya,female,afam,low,no,boston,4,8,no,no,no,no,yes,no,no,no,yes,none,no,retail sales,yes,no,no,no,no,no,transport/communication
Latonya,female,afam,high,no,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,none,no,other,no,no,no,no,no,no,trade
Latonya,female,afam,high,no,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,3,no,retail sales,yes,yes,no,no,no,no,unknown
Matthew,male,cauc,high,no,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,none,no,other,yes,no,yes,no,no,no,trade
Neil,male,cauc,low,no,boston,3,7,no,no,no,yes,no,no,no,no,yes,3,no,retail sales,yes,yes,no,no,no,no,unknown
Tamika,female,afam,low,yes,boston,4,6,no,no,no,no,yes,no,yes,no,yes,some,yes,other,yes,yes,no,no,no,no,finance/insurance/real estate
Tamika,female,afam,low,no,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,no,other,no,no,no,no,no,no,transport/communication
Tremayne,male,afam,high,no,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,some,yes,other,yes,yes,no,no,no,no,finance/insurance/real estate
Tyrone,male,afam,low,no,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,no,other,no,no,no,no,no,no,trade
Emily,female,cauc,high,no,boston,4,16,no,no,no,yes,no,yes,yes,yes,no,none,no,supervisor,yes,no,no,no,yes,no,business/personal services
Latonya,female,afam,high,no,boston,5,19,no,yes,no,no,no,yes,no,no,no,none,no,supervisor,yes,no,no,no,yes,no,business/personal services
Sarah,female,cauc,low,no,boston,5,4,no,no,no,yes,no,no,yes,yes,no,none,no,supervisor,yes,no,no,no,yes,no,business/personal services
Tanisha,female,afam,low,no,boston,3,4,no,no,no,yes,no,no,yes,yes,no,none,no,supervisor,yes,no,no,no,yes,no,business/personal services
Aisha,female,afam,low,no,boston,2,1,no,no,no,yes,no,no,yes,yes,no,none,no,secretary,yes,no,no,no,yes,no,business/personal services
Allison,female,cauc,low,yes,boston,2,2,no,no,no,yes,no,no,yes,yes,no,none,no,secretary,yes,no,no,no,yes,no,business/personal services
Emily,female,cauc,high,yes,boston,6,16,no,yes,no,no,yes,yes,yes,yes,no,none,no,secretary,yes,no,no,no,yes,no,business/personal services
Lakisha,female,afam,high,yes,boston,5,26,yes,yes,no,yes,yes,yes,yes,yes,no,none,no,secretary,yes,no,no,no,yes,no,business/personal services
Jill,female,cauc,high,no,boston,5,26,yes,yes,no,yes,yes,yes,yes,yes,no,none,no,secretary,yes,no,no,no,yes,no,business/personal services
Kristen,female,cauc,low,no,boston,5,5,no,no,no,yes,yes,no,no,yes,no,none,no,secretary,yes,no,no,no,yes,no,business/personal services
Latonya,female,afam,low,no,boston,6,7,no,no,no,yes,no,no,yes,yes,yes,none,no,secretary,yes,no,no,no,yes,no,business/personal services
Tamika,female,afam,high,no,boston,3,4,no,yes,no,yes,yes,yes,yes,yes,no,none,no,secretary,yes,no,no,no,yes,no,business/personal services
Allison,female,cauc,high,no,boston,3,4,no,yes,no,yes,yes,yes,yes,yes,no,none,no,secretary,no,no,no,no,no,no,health/education/social services
Keisha,female,afam,low,no,boston,2,2,no,no,no,yes,no,no,no,yes,no,none,no,secretary,no,no,no,no,no,no,health/education/social services
Kristen,female,cauc,low,no,boston,2,1,no,no,no,yes,no,no,yes,yes,no,none,no,secretary,no,no,no,no,no,no,health/education/social services
Tanisha,female,afam,high,yes,boston,5,14,no,yes,no,yes,no,yes,yes,no,yes,none,no,secretary,no,no,no,no,no,no,health/education/social services
Emily,female,cauc,low,no,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,no,other,yes,no,no,no,no,no,unknown
Lakisha,female,afam,low,no,boston,2,6,no,no,no,no,yes,no,no,no,yes,none,no,other,yes,no,no,no,no,no,unknown
Matthew,male,cauc,high,no,boston,2,6,no,yes,no,yes,yes,yes,yes,no,yes,none,no,other,yes,no,no,no,no,no,unknown
Tanisha,female,afam,high,no,boston,4,4,no,yes,yes,no,yes,yes,yes,no,yes,none,no,other,yes,no,no,no,no,no,unknown
Anne,female,cauc,high,no,chicago,4,19,no,no,no,yes,yes,yes,yes,no,yes,2,no,secretary,yes,yes,no,no,yes,yes,finance/insurance/real estate
Latoya,female,afam,low,no,chicago,2,2,no,no,no,yes,no,no,yes,no,yes,2,no,secretary,yes,yes,no,no,yes,yes,finance/insurance/real estate
Laurie,female,cauc,low,yes,chicago,5,13,no,no,no,yes,yes,no,yes,no,yes,2,no,secretary,yes,yes,no,no,yes,yes,finance/insurance/real estate
Tamika,female,afam,high,no,chicago,3,7,no,no,no,no,yes,yes,yes,yes,yes,2,no,secretary,yes,yes,no,no,yes,yes,finance/insurance/real estate
Brendan,male,cauc,high,no,chicago,4,20,no,yes,no,yes,no,yes,yes,yes,yes,3,yes,supervisor,yes,yes,no,yes,yes,no,health/education/social services
Jamal,male,afam,high,no,chicago,5,15,no,yes,no,yes,yes,yes,yes,no,no,3,yes,supervisor,yes,yes,no,yes,yes,no,health/education/social services
Ebony,female,afam,high,no,chicago,4,7,no,no,no,no,yes,yes,yes,no,yes,some,no,supervisor,yes,yes,no,no,yes,no,trade
Emily,female,cauc,low,no,chicago,4,6,no,no,no,yes,no,no,yes,yes,yes,some,no,supervisor,yes,yes,no,no,yes,no,trade
Latonya,female,afam,low,yes,chicago,2,5,no,no,no,no,yes,no,yes,no,yes,some,no,supervisor,yes,yes,no,no,yes,no,trade
Meredith,female,cauc,high,no,chicago,6,4,no,no,no,no,yes,yes,yes,yes,yes,some,no,supervisor,yes,yes,no,no,yes,no,trade
Ebony,female,afam,high,no,chicago,4,6,no,yes,no,no,yes,yes,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,trade
Emily,female,cauc,low,no,chicago,2,6,no,no,no,no,yes,no,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,trade
Keisha,female,afam,low,no,chicago,2,14,no,no,no,no,yes,no,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,trade
Laurie,female,cauc,high,no,chicago,4,6,no,yes,no,no,yes,yes,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,trade
Anne,female,cauc,low,no,boston,3,7,no,no,no,yes,no,no,no,no,yes,some,no,retail sales,yes,yes,no,no,no,no,unknown
Brad,male,cauc,low,no,boston,4,6,no,no,no,no,yes,no,yes,no,yes,none,no,retail sales,yes,no,no,no,no,no,manufacturing
Brett,male,cauc,high,no,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,2,no,other,yes,yes,no,yes,no,no,manufacturing
Ebony,female,afam,low,no,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,no,retail sales,yes,no,no,no,no,no,manufacturing
Emily,female,cauc,low,no,boston,4,6,no,no,no,no,yes,no,yes,no,yes,none,no,other,no,no,no,no,no,no,manufacturing
Emily,female,cauc,high,no,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,none,no,manager,yes,no,no,no,no,no,business/personal services
Jamal,male,afam,low,no,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,no,manager,yes,no,no,no,no,no,business/personal services
Jay,male,cauc,low,no,boston,3,13,no,no,no,no,no,no,yes,no,yes,2,no,retail sales,yes,yes,no,no,no,no,business/personal services
Jermaine,male,afam,high,no,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,none,no,manager,yes,no,no,no,no,no,business/personal services
Jill,female,cauc,high,no,boston,4,20,no,yes,no,no,no,no,no,no,yes,2,no,retail sales,yes,yes,no,no,no,no,business/personal services
Kareem,male,afam,low,no,boston,5,8,no,no,no,yes,no,no,no,no,yes,2,no,retail sales,yes,yes,no,no,no,no,business/personal services
Kareem,male,afam,high,no,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,3,no,retail sales,yes,yes,no,no,no,no,manufacturing
Kareem,male,afam,high,no,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,2,no,other,yes,yes,no,yes,no,no,manufacturing
Keisha,female,afam,high,no,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,none,no,retail sales,yes,no,no,no,no,no,manufacturing
Kristen,female,cauc,low,no,boston,4,8,no,no,no,no,yes,no,no,no,yes,some,no,retail sales,yes,yes,no,no,no,no,business/personal services
Lakisha,female,afam,low,no,boston,5,8,no,no,no,no,yes,no,yes,no,yes,some,no,retail sales,yes,yes,no,no,no,no,business/personal services
Leroy,male,afam,high,no,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,some,no,retail sales,yes,yes,no,no,no,no,unknown
Leroy,male,afam,high,no,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,none,no,other,no,no,no,no,no,no,manufacturing
Matthew,male,cauc,high,no,boston,2,10,no,yes,no,yes,no,yes,yes,no,yes,some,no,retail sales,yes,yes,no,no,no,no,business/personal services
Matthew,male,cauc,high,no,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,none,no,other,no,no,no,no,no,no,manufacturing
